45340.312462	46503.541947	-53511.931421	-21598.289501	23065.480359	21606.917275	19607.956065	41108.747257	-8938.976698	-102202.703321	-187500.022352	19107.098175	-187500.022352	47832.956652	-187500.022352	-24752.880603
45333.115200	46496.657610	-53511.484386	-21607.654882	23060.719438	21600.301158	19596.713137	41106.333268	-8909.226526	-102181.469164	-187500.022352	19106.047643	-187500.022352	47856.917722	-187500.022352	-24752.813548
45336.758535	46491.159080	-53514.613630	-21599.094164	23051.219946	21588.410030	19592.131030	41096.364390	-8975.208876	-102243.405848	-187500.022352	19096.794021	-187500.022352	47815.142311	-187500.022352	-24743.403464
45334.188084	46497.484624	-53516.357066	-21607.163144	23043.732112	21580.653975	19584.732602	41092.586946	-8939.803712	-102224.630383	-187500.022352	19088.233303	-187500.022352	47839.550416	-187500.022352	-24742.062359
45341.027718	46508.548738	-53511.663200	-21589.371155	23040.356998	21574.417838	19587.124239	41088.273059	-9017.766597	-102293.339645	-187500.022352	19080.432544	-187500.022352	47789.862488	-187500.022352	-24739.871888
45348.247331	46501.932621	-53508.042217	-21598.334205	23044.916754	21583.224426	19586.476038	41098.063123	-8959.450896	-102256.235749	-187500.022352	19077.236244	-187500.022352	47844.534855	-187500.022352	-24726.930228
45340.625386	46514.829578	-53502.834261	-21570.215710	23052.695161	21584.878455	19598.769498	41106.690896	-9040.274804	-102322.598079	-187500.022352	19077.683279	-187500.022352	47796.389198	-187500.022352	-24719.554152
45340.983014	46504.570127	-53506.656409	-21598.513019	23041.362827	21575.624833	19591.728698	41096.766722	-8969.240960	-102272.641930	-187500.022352	19083.718250	-187500.022352	47878.084824	-187500.022352	-24696.889484
45336.914997	46504.234851	-53513.138415	-21586.599539	23035.238449	21562.660821	19590.611111	41089.055370	-9072.930702	-102362.428887	-187500.022352	19073.972890	-187500.022352	47808.302678	-187500.022352	-24716.022577
45351.443631	46511.610927	-53510.076226	-21605.218542	23029.471699	21563.890167	19569.019326	41087.937783	-9006.635428	-102318.619468	-187500.022352	19069.279023	-187500.022352	47884.276257	-187500.022352	-24695.391917
45336.087982	46503.877223	-53523.084941	-21592.455696	23020.128670	21546.008771	19558.558709	41067.329474	-9096.198868	-102391.933190	-187500.022352	19067.066201	-187500.022352	47820.059695	-187500.022352	-24715.821411
45341.005366	46518.875244	-53515.865328	-21608.794821	23032.332722	21555.061228	19547.740465	41055.907733	-9032.585804	-102350.068372	-187500.022352	19056.918509	-187500.022352	47883.739815	-187500.022352	-24698.744678
45340.513628	46514.114322	-53518.078151	-21589.885246	23032.377426	21544.980591	19569.667526	41059.863992	-9115.533127	-102420.476368	-187500.022352	19050.972945	-187500.022352	47812.907137	-187500.022352	-24714.145030
45344.939273	46509.196938	-53515.015962	-21613.511039	23028.868202	21538.610344	19555.608279	41053.158468	-9063.565321	-102385.115908	-187500.022352	19037.226622	-187500.022352	47872.899219	-187500.022352	-24683.120809
45323.414543	46498.803377	-53525.476578	-21606.000853	23016.977074	21519.700768	19563.476093	41031.767849	-9145.260947	-102455.523903	-187500.022352	19032.577459	-187500.022352	47793.885802	-187500.022352	-24712.558056
45325.560311	46498.579860	-53518.771055	-21614.941551	23021.648588	21528.417948	19559.184558	41036.193494	-9105.854822	-102434.915594	-187500.022352	19030.856375	-187500.022352	47849.452239	-187500.022352	-24687.881731
45319.547691	46498.736322	-53525.029543	-21606.671406	23013.646664	21515.699806	19557.932861	41026.157561	-9164.394041	-102483.150659	-187500.022352	19041.518157	-187500.022352	47808.503843	-187500.022352	-24702.969158
45333.562235	46522.071543	-53524.671915	-21617.467298	23007.544638	21522.382977	19549.640363	41033.019547	-9144.031601	-102474.656996	-187500.022352	19037.070160	-187500.022352	47858.124716	-187500.022352	-24678.873978
45313.088037	46500.077426	-53536.384229	-21620.641246	23004.303635	21505.418003	19543.650096	41020.591977	-9180.062613	-102512.118520	-187500.022352	19051.017648	-187500.022352	47829.894463	-187500.022352	-24691.145085
45323.593357	46497.372865	-53530.304555	-21633.582906	23005.801202	21498.064279	19536.765759	41009.505511	-9176.575741	-102520.120444	-187500.022352	19029.269401	-187500.022352	47859.644635	-187500.022352	-24674.381277
45313.713886	46495.964705	-53532.405619	-21631.191269	22997.016966	21498.935997	19541.370218	41006.242157	-9186.388157	-102532.480959	-187500.022352	19028.487090	-187500.022352	47851.933283	-187500.022352	-24687.814675
45313.512720	46498.848080	-53528.248194	-21630.163089	22995.809972	21500.388861	19540.252631	41008.477331	-9202.950800	-102555.749125	-187500.022352	19023.189726	-187500.022352	47862.885638	-187500.022352	-24664.300640
45311.813988	46497.417569	-53528.985802	-21635.125176	22992.971300	21491.761087	19542.979544	41007.225634	-9203.956628	-102568.489619	-187500.022352	19022.094491	-187500.022352	47859.018786	-187500.022352	-24672.257861
45302.694476	46485.973476	-53529.566947	-21636.399226	22995.072364	21491.001128	19539.336209	41009.594918	-9237.797169	-102606.286419	-187500.022352	19004.235447	-187500.022352	47856.090707	-187500.022352	-24655.248184
45313.825645	46491.404950	-53525.633040	-21641.227203	22986.533998	21486.664890	19536.721055	41013.931157	-9206.169451	-102590.908419	-187500.022352	19017.221810	-187500.022352	47889.417158	-187500.022352	-24653.415341
45322.051087	46491.762578	-53530.595127	-21634.476976	22985.908149	21470.281061	19535.826985	41010.444285	-9264.351042	-102651.034612	-187500.022352	19007.610560	-187500.022352	47856.269521	-187500.022352	-24640.317218
45295.452511	46489.437996	-53536.138360	-21646.099883	22975.067553	21474.147913	19530.306104	41007.695020	-9231.449274	-102634.337858	-187500.022352	19011.276246	-187500.022352	47892.993437	-187500.022352	-24633.209364
45288.836394	46475.848135	-53538.082962	-21632.442967	22976.252195	21463.955517	19538.576250	40996.161520	-9307.758130	-102702.510679	-187500.022352	19006.314159	-187500.022352	47859.287007	-187500.022352	-24632.561163
45302.538014	46477.591572	-53533.098523	-21641.048389	22981.817780	21462.256785	19528.093282	40995.178043	-9250.135332	-102661.852856	-187500.022352	19022.809747	-187500.022352	47911.254813	-187500.022352	-24625.788584
45300.682819	46480.251429	-53539.424066	-21631.213621	22976.922748	21449.382180	19525.031093	40986.460863	-9336.524825	-102738.899319	-187500.022352	19025.223735	-187500.022352	47857.118888	-187500.022352	-24628.917829
45302.269793	46482.106624	-53530.706886	-21652.537185	22976.386306	21446.744674	19517.140927	40992.138206	-9270.698937	-102697.034502	-187500.022352	19023.904982	-187500.022352	47937.294595	-187500.022352	-24614.702119
45297.531223	46466.147478	-53541.122799	-21644.334095	22967.847939	21435.479395	19524.628761	40993.032276	-9360.351784	-102776.852581	-187500.022352	19021.960380	-187500.022352	47883.873926	-187500.022352	-24623.843983
45301.867461	46473.769423	-53534.931366	-21660.650868	22968.317326	21445.448273	19538.553898	41002.576471	-9303.131318	-102744.576662	-187500.022352	19009.510459	-187500.022352	47947.822267	-187500.022352	-24605.917884
45286.914144	46469.880220	-53536.361877	-21642.255383	22961.611803	21436.731093	19538.933878	40995.938003	-9394.594657	-102829.580346	-187500.022352	19013.980808	-187500.022352	47879.604742	-187500.022352	-24611.505820
45306.941307	46480.698464	-53524.828377	-21646.546918	22964.361067	21452.556128	19528.808538	41002.867043	-9322.979668	-102785.055671	-187500.022352	19025.894287	-187500.022352	47956.159467	-187500.022352	-24580.012212
45296.078360	46477.010426	-53531.600956	-21628.173784	22958.907242	21442.944877	19524.069968	40981.610534	-9404.317666	-102860.269291	-187500.022352	19043.596869	-187500.022352	47892.188775	-187500.022352	-24589.198779
45306.717790	46492.567240	-53523.017886	-21642.322438	22955.330963	21457.719381	19517.811479	40984.426854	-9343.498569	-102829.535643	-187500.022352	19048.648363	-187500.022352	47962.753232	-187500.022352	-24561.527319
45303.990877	46480.519650	-53527.175311	-21627.145604	22952.067608	21449.315125	19536.139910	40976.424930	-9419.315686	-102900.390673	-187500.022352	19057.320840	-187500.022352	47897.352028	-187500.022352	-24573.217281
45319.815912	46502.670229	-53525.297764	-21639.215546	22951.777035	21450.544471	19525.142851	40975.709674	-9364.866837	-102868.740603	-187500.022352	19057.343192	-187500.022352	47970.285770	-187500.022352	-24542.215412
45308.841206	46486.845194	-53544.989651	-21642.031865	22931.258134	21436.909906	19518.258514	40961.382206	-9407.983352	-102908.996094	-187500.022352	19058.483131	-187500.022352	47940.803819	-187500.022352	-24561.281450
45303.521491	46488.655685	-53543.983822	-21657.454569	22941.696398	21435.479395	19511.530639	40956.978912	-9383.239971	-102905.755091	-187500.022352	19046.524947	-187500.022352	47968.609389	-187500.022352	-24548.406845
45282.913182	46475.982246	-53556.746668	-21655.912299	22932.576887	21413.798203	19520.538392	40954.229647	-9431.787960	-102955.800647	-187500.022352	19042.702799	-187500.022352	47917.110970	-187500.022352	-24569.037505
45283.427272	46476.719853	-53553.371555	-21669.859787	22935.884945	21410.668959	19517.856183	40956.867153	-9429.016343	-102967.870589	-187500.022352	19017.914715	-187500.022352	47936.914615	-187500.022352	-24546.372836
45286.645923	46474.372920	-53549.214131	-21656.113464	22940.467053	21413.462927	19528.249744	40954.788441	-9463.035698	-103010.428311	-187500.022352	19021.379235	-187500.022352	47905.130435	-187500.022352	-24561.527319
45289.663409	46488.700389	-53540.452247	-21650.234956	22939.684741	21415.742804	19522.639456	40951.905066	-9458.967681	-103022.073570	-187500.022352	19018.786433	-187500.022352	47926.811627	-187500.022352	-24526.658598
45276.230011	46472.808298	-53550.890511	-21663.802464	22932.196907	21393.435764	19517.655017	40935.476534	-9452.060992	-103031.327192	-187500.022352	19014.539601	-187500.022352	47929.024449	-187500.022352	-24538.907354
