69139.488833	75849.035483	-23034.880821	2340.160589	16872.147247	36246.907562	4857.525809	31352.255506	-111982.530294	-187500.022352	-187500.022352	3249.675423	-187500.022352	-187500.022352	-187500.022352	-27597.117734
69074.199387	75788.708125	-23083.004127	2620.362058	16868.213340	36235.865800	5162.403603	31320.426621	-112835.405807	-187500.022352	-187500.022352	2446.912521	-187500.022352	-187500.022352	-187500.022352	-27590.680431
69133.342103	75845.347446	-23034.456138	2346.888464	16875.879988	36250.349730	4874.088451	31360.704465	-111951.014334	-187500.022352	-187500.022352	3289.953266	-187500.022352	-187500.022352	-187500.022352	-27551.095492
69088.258635	75791.904425	-23073.437580	2617.903366	16881.266759	36239.129155	5162.537713	31321.745374	-112865.401848	-187500.022352	-187500.022352	2421.520939	-187500.022352	-187500.022352	-187500.022352	-27625.437394
69127.888278	75842.084091	-23042.927449	2358.824296	16874.516532	36235.262303	4891.567515	31337.883334	-111953.607136	-187500.022352	-187500.022352	3317.781188	-187500.022352	-187500.022352	-187500.022352	-27511.354090
69081.933091	75804.108477	-23073.370525	2598.703217	16884.261892	36231.350748	5148.590225	31305.629767	-112831.471900	-187500.022352	-187500.022352	2448.454791	-187500.022352	-187500.022352	-187500.022352	-27664.016505
69117.360606	75834.193925	-23051.555222	2378.516183	16868.772133	36222.678271	4909.828891	31319.331386	-111980.630395	-187500.022352	-187500.022352	3308.415807	-187500.022352	-187500.022352	-187500.022352	-27480.866311
69096.417021	75805.449582	-23067.469665	2578.117261	16884.194837	36237.922160	5123.623326	31316.559770	-112804.068661	-187500.022352	-187500.022352	2467.073794	-187500.022352	-187500.022352	-187500.022352	-27696.739459
69111.593856	75826.348463	-23058.350153	2406.209994	16861.753686	36222.119477	4943.244749	31324.293473	-112046.635097	-187500.022352	-187500.022352	3259.063156	-187500.022352	-187500.022352	-187500.022352	-27449.059778
69096.171152	75815.776088	-23058.774836	2544.120257	16881.646738	36238.592713	5085.580657	31325.813392	-112715.712215	-187500.022352	-187500.022352	2521.209719	-187500.022352	-187500.022352	-187500.022352	-27719.873514
69103.010786	75820.402899	-23062.574632	2431.355707	16853.237671	36212.195303	4974.581894	31316.068031	-112117.780699	-187500.022352	-187500.022352	3181.569658	-187500.022352	-187500.022352	-187500.022352	-27437.079243
69112.644388	75816.938378	-23054.058618	2503.194213	16882.116125	36238.302140	5052.142447	31332.675377	-112640.453892	-187500.022352	-187500.022352	2586.454461	-187500.022352	-187500.022352	-187500.022352	-27734.715072
69094.427716	75804.734326	-23075.516293	2465.911504	16855.763418	36209.602500	5015.954973	31314.682223	-112230.746416	-187500.022352	-187500.022352	3082.305560	-187500.022352	-187500.022352	-187500.022352	-27422.528258
69121.652141	75831.981102	-23043.307429	2477.936742	16887.771116	36248.382777	5017.474892	31350.333256	-112523.911896	-187500.022352	-187500.022352	2680.175326	-187500.022352	-187500.022352	-187500.022352	-27728.210715
69095.299434	75798.229968	-23064.161606	2510.167958	16862.714811	36216.531541	5062.536009	31318.750241	-112330.591658	-187500.022352	-187500.022352	2976.000664	-187500.022352	-187500.022352	-187500.022352	-27409.228970
69137.700693	75835.870306	-23025.180164	2441.078715	16894.856619	36250.215620	4984.595476	31352.613134	-112423.530212	-187500.022352	-187500.022352	2785.496746	-187500.022352	-187500.022352	-187500.022352	-27714.106764
69094.517123	75793.111419	-23068.229624	2541.929786	16863.675936	36208.753134	5092.219125	31303.349889	-112466.110285	-187500.022352	-187500.022352	2865.650101	-187500.022352	-187500.022352	-187500.022352	-27420.315435
69146.797853	75851.136547	-23019.346359	2410.926212	16894.051956	36248.494536	4939.981394	31350.623828	-112300.729728	-187500.022352	-187500.022352	2921.350649	-187500.022352	-187500.022352	-187500.022352	-27702.595616
69085.621129	75788.551663	-23072.275290	2572.529325	16863.474770	36207.724954	5111.486329	31294.275080	-112563.206263	-187500.022352	-187500.022352	2775.751385	-187500.022352	-187500.022352	-187500.022352	-27446.645790
69153.481025	75856.053931	-23019.949856	2382.718311	16886.206494	36242.727785	4898.183632	31341.817241	-112210.965122	-187500.022352	-187500.022352	3021.151188	-187500.022352	-187500.022352	-187500.022352	-27686.144732
69091.633748	75794.631337	-23072.252938	2598.725569	16861.530168	36210.608329	5136.185007	31293.425714	-112689.627730	-187500.022352	-187500.022352	2663.523276	-187500.022352	-187500.022352	-187500.022352	-27474.116084
69154.665667	75856.724484	-23014.607789	2360.858305	16885.312424	36248.762756	4885.465489	31356.234116	-112111.991598	-187500.022352	-187500.022352	3124.662116	-187500.022352	-187500.022352	-187500.022352	-27648.906726
