53537.166540	66011.652769	-31464.036580	3255.620987	34049.865192	38030.599121	22895.361232	14276.483867	-131812.416829	187500.000000	187500.000000	24049.918240	187500.000000	187500.000000	187500.000000	-36222.678271
53310.206927	65790.303444	-31680.200300	3473.908123	33946.220153	37831.847409	23638.087349	14051.379448	-132524.923387	187500.000000	187500.000000	23714.642073	187500.000000	187500.000000	187500.000000	-37011.493684
53539.044087	66005.327225	-31473.714885	3224.775580	34034.777765	38015.601100	22987.137495	14265.866788	-131750.994235	187500.000000	187500.000000	24147.908288	187500.000000	187500.000000	187500.000000	-36101.308298
53328.647116	65802.798069	-31668.778559	3478.311417	33962.939258	37848.879439	23527.870897	14066.153951	-132603.310955	187500.000000	187500.000000	23636.165099	187500.000000	187500.000000	187500.000000	-37108.030869
53533.925537	65993.927836	-31489.875196	3193.214916	34022.797230	38020.071449	23097.622168	14255.294413	-131718.271282	187500.000000	187500.000000	24223.837164	187500.000000	187500.000000	187500.000000	-36017.533960
53342.058163	65810.017682	-31668.219765	3466.062661	33978.764293	37873.846337	23403.326977	14078.380356	-132662.386616	187500.000000	187500.000000	23565.533586	187500.000000	187500.000000	187500.000000	-37167.777081
53504.309476	65966.971632	-31526.353243	3174.975893	34006.793381	37989.315449	23228.223411	14236.116616	-131718.159523	187500.000000	187500.000000	24284.030412	187500.000000	187500.000000	187500.000000	-35964.895602
53346.930843	65822.288790	-31669.605573	3454.976196	33994.879901	37882.295296	23279.766533	14096.865248	-132680.491529	187500.000000	187500.000000	23532.430653	187500.000000	187500.000000	187500.000000	-37181.501053
53462.869342	65926.939658	-31572.509595	3165.588160	33986.587404	37962.225135	23360.322220	14208.087529	-131751.195401	187500.000000	187500.000000	24308.974959	187500.000000	187500.000000	187500.000000	-35958.815927
53361.727698	65835.856299	-31658.452053	3438.704126	34010.906102	37909.027983	23149.478215	14126.146034	-132672.668418	187500.000000	187500.000000	23503.596902	187500.000000	187500.000000	187500.000000	-37160.378654
53427.486530	65895.490753	-31606.573654	3181.457899	33967.722531	37940.655701	23487.794219	14186.719261	-131810.472227	187500.000000	187500.000000	24303.990520	187500.000000	187500.000000	187500.000000	-35987.113236
53381.039605	65857.202215	-31635.228590	3421.672096	34028.876904	37938.711099	23030.119900	14162.199397	-132623.315766	187500.000000	187500.000000	23511.755289	187500.000000	187500.000000	187500.000000	-37088.294278
53384.817050	65855.995221	-31637.910800	3208.324696	33959.161813	37919.399192	23599.530590	14167.116781	-131894.134807	187500.000000	187500.000000	24275.827322	187500.000000	187500.000000	187500.000000	-36054.727263
53397.714007	65873.094305	-31611.826314	3392.190146	34051.563925	37970.361170	22929.425291	14197.313988	-132549.018568	187500.000000	187500.000000	23541.952496	187500.000000	187500.000000	187500.000000	-36985.252736
53354.038698	65822.445252	-31664.777597	3242.947548	33951.897496	37896.063971	23697.319472	14133.387999	-132000.171483	187500.000000	187500.000000	24225.714710	187500.000000	187500.000000	187500.000000	-36155.243058
53432.381562	65901.302207	-31585.406552	3368.609055	34058.381207	37991.528272	22846.723836	14212.468471	-132455.297703	187500.000000	187500.000000	23610.974683	187500.000000	187500.000000	187500.000000	-36855.880839
53333.005706	65798.931217	-31692.761981	3281.258438	33931.445650	37869.197174	23757.624478	14095.099460	-132130.124525	187500.000000	187500.000000	24164.985021	187500.000000	187500.000000	187500.000000	-36288.280641
53461.327071	65928.213707	-31560.506709	3329.962889	34056.838936	38010.393144	22795.583045	14229.276982	-132354.558391	187500.000000	187500.000000	23702.572131	187500.000000	187500.000000	187500.000000	-36706.548835
53310.005761	65774.746630	-31709.436382	3309.868671	33925.008348	37852.880401	23792.269682	14071.920701	-132267.006608	187500.000000	187500.000000	24087.178598	187500.000000	187500.000000	187500.000000	-36434.595160
53478.806136	65942.205899	-31539.674883	3281.459603	34061.108120	38022.507789	22776.539359	14242.777436	-132248.924047	187500.000000	187500.000000	23792.828476	187500.000000	187500.000000	187500.000000	-36548.253780
53285.038863	65746.091693	-31728.837696	3333.673279	33920.895627	37830.551008	23785.184179	14039.555376	-132413.790514	187500.000000	187500.000000	23972.670611	187500.000000	187500.000000	187500.000000	-36591.772627
53492.619514	65948.486739	-31532.231752	3232.106952	34046.758300	38025.659385	22792.789077	14244.699686	-132156.074900	187500.000000	187500.000000	23886.817561	187500.000000	187500.000000	187500.000000	-36393.222081
53271.069023	65729.149071	-31740.281789	3359.824820	33918.503990	37841.279845	23750.047237	14030.972306	-132548.660940	187500.000000	187500.000000	23869.763180	187500.000000	187500.000000	187500.000000	-36745.642036
53500.219107	65950.967783	-31529.527191	3190.510355	34044.746643	38049.195772	22839.258354	14248.186558	-132059.403605	187500.000000	187500.000000	23987.892149	187500.000000	187500.000000	187500.000000	-36241.654902
53273.013624	65730.020789	-31744.685083	3375.247523	33925.544789	37836.720090	23678.029916	14014.655532	-132664.711197	187500.000000	187500.000000	23758.697362	187500.000000	187500.000000	187500.000000	-36885.183976
53510.925592	65955.818111	-31527.940217	3157.295663	34030.508581	38027.626339	22914.851953	14240.631669	-131982.021866	187500.000000	187500.000000	24080.853055	187500.000000	187500.000000	187500.000000	-36112.841798
